tweet_id,Text,created_at,cleaned_text,tokens,processed_tokens,final_text,is_relevant,similarity_score,is_semantically_relevant,is_relevant_keyword,is_relevant_similarity
1664405400848932866,"@TheBloggess When Iâm generally sick with whatever, I always say I have cholera. Flesh-eating cholera is a twist I hadnât considered.",2023-06-01 22:55:45+00:00,when im generally sick with whatever i always say i have cholera flesheating cholera is a twist i hadnt considered,"['when', 'im', 'generally', 'sick', 'with', 'whatever', 'i', 'always', 'say', 'i', 'have', 'cholera', 'flesheating', 'cholera', 'is', 'a', 'twist', 'i', 'hadnt', 'considered']","['im', 'generally', 'sick', 'whatever', 'always', 'say', 'cholera', 'flesheating', 'cholera', 'twist', 'hadnt', 'considered']",im generally sick whatever always say cholera flesheating cholera twist hadnt considered,True,0.55098206,True,False,True
1664405106853306374,"During the discussion women and adolescent girls indicated that they have a heightened risk of getting in contact with highly infectious doses of cholera through their domestic work such as caring for sick family members, 
cleaning latrines, fetching and handling untreated water",2023-06-01 22:54:35+00:00,during the discussion women and adolescent girls indicated that they have a heightened risk of getting in contact with highly infectious doses of cholera through their domestic work such as caring for sick family members cleaning latrines fetching and handling untreated water,"['during', 'the', 'discussion', 'women', 'and', 'adolescent', 'girls', 'indicated', 'that', 'they', 'have', 'a', 'heightened', 'risk', 'of', 'getting', 'in', 'contact', 'with', 'highly', 'infectious', 'doses', 'of', 'cholera', 'through', 'their', 'domestic', 'work', 'such', 'as', 'caring', 'for', 'sick', 'family', 'members', 'cleaning', 'latrines', 'fetching', 'and', 'handling', 'untreated', 'water']","['discussion', 'woman', 'adolescent', 'girl', 'indicated', 'heightened', 'risk', 'getting', 'contact', 'highly', 'infectious', 'dos', 'cholera', 'domestic', 'work', 'caring', 'sick', 'family', 'member', 'cleaning', 'latrine', 'fetching', 'handling', 'untreated', 'water']",discussion woman adolescent girl indicated heightened risk getting contact highly infectious dos cholera domestic work caring sick family member cleaning latrine fetching handling untreated water,True,0.5618372,True,False,True
1664401399923310600,@Hlengane Source of cholera ððð,2023-06-01 22:39:51+00:00,source of cholera,"['source', 'of', 'cholera']","['source', 'cholera']",source cholera,True,0.6035467,True,False,True
1664401060142751745,"Have you heard about the predicted cholera outbreak coming to the USA ðºð¸ 
Check out VK Secret's video! #TikTok https://t.co/4kbEyeCb4A",2023-06-01 22:38:30+00:00,have you heard about the predicted cholera outbreak coming to the usa o check out vk secret's video,"['have', 'you', 'heard', 'about', 'the', 'predicted', 'cholera', 'outbreak', 'coming', 'to', 'the', 'usa', 'o', 'check', 'out', 'vk', 'secret', ""'s"", 'video']","['heard', 'predicted', 'cholera', 'outbreak', 'coming', 'usa', 'check', 'vk', 'secret', ""'s"", 'video']",heard predicted cholera outbreak coming usa check vk secret 's video,True,0.5121829,True,False,True
1664400521992568833,"Wonderful news! We congratulate #Malawi for continuing to tackle this outbreak and build toward a stronger, healthier, cholera-free future. ð²ð¼ #EndCholera",2023-06-01 22:36:22+00:00,wonderful news we congratulate for continuing to tackle this outbreak and build toward a stronger healthier cholerafree future,"['wonderful', 'news', 'we', 'congratulate', 'for', 'continuing', 'to', 'tackle', 'this', 'outbreak', 'and', 'build', 'toward', 'a', 'stronger', 'healthier', 'cholerafree', 'future']","['wonderful', 'news', 'congratulate', 'continuing', 'tackle', 'outbreak', 'build', 'toward', 'stronger', 'healthier', 'cholerafree', 'future']",wonderful news congratulate continuing tackle outbreak build toward stronger healthier cholerafree future,True,0.55632746,True,False,True
1664400167997517828,"In this segment, the cholera epiÂ­demÂ­ic advances into the town, and we see that cerÂ­tain segÂ­ments of sociÂ­ety â parÂ­ticÂ­uÂ­larÂ­ly women and the poor â sufÂ­fer disÂ­proÂ­porÂ­tionÂ­ateÂ­ly:",2023-06-01 22:34:57+00:00,in this segment the cholera epidemic advances into the town and we see that certain segments of society particularly women and the poor suffer disproportionately,"['in', 'this', 'segment', 'the', 'cholera', 'epidemic', 'advances', 'into', 'the', 'town', 'and', 'we', 'see', 'that', 'certain', 'segments', 'of', 'society', 'particularly', 'women', 'and', 'the', 'poor', 'suffer', 'disproportionately']","['segment', 'cholera', 'epidemic', 'advance', 'town', 'see', 'certain', 'segment', 'society', 'particularly', 'woman', 'poor', 'suffer', 'disproportionately']",segment cholera epidemic advance town see certain segment society particularly woman poor suffer disproportionately,True,0.526742,True,False,True
1664396906968256512,@INKW3LLH3LL giving you cholera as soon as you press follow in my profile https://t.co/9aFofqzgK3,2023-06-01 22:22:00+00:00,giving you cholera as soon as you press follow in my profile,"['giving', 'you', 'cholera', 'as', 'soon', 'as', 'you', 'press', 'follow', 'in', 'my', 'profile']","['giving', 'cholera', 'soon', 'press', 'follow', 'profile']",giving cholera soon press follow profile,True,0.5920331,True,False,True
1664394899301740544,Cholera death toll rises to over 420 in Cameroon https://t.co/7IHOI5SG9W,2023-06-01 22:14:01+00:00,cholera death toll rises to over in cameroon,"['cholera', 'death', 'toll', 'rises', 'to', 'over', 'in', 'cameroon']","['cholera', 'death', 'toll', 'rise', 'cameroon']",cholera death toll rise cameroon,True,0.5506362,True,False,True
1664388965741346819,We didnât have water and electricity today and people are dying of cholera. This man thinks he can swindle us into accepting poor service delivery and he is sick.,2023-06-01 21:50:26+00:00,we didnt have water and electricity today and people are dying of cholera this man thinks he can swindle us into accepting poor service delivery and he is sick,"['we', 'didnt', 'have', 'water', 'and', 'electricity', 'today', 'and', 'people', 'are', 'dying', 'of', 'cholera', 'this', 'man', 'thinks', 'he', 'can', 'swindle', 'us', 'into', 'accepting', 'poor', 'service', 'delivery', 'and', 'he', 'is', 'sick']","['didnt', 'water', 'electricity', 'today', 'people', 'dying', 'cholera', 'man', 'think', 'swindle', 'u', 'accepting', 'poor', 'service', 'delivery', 'sick']",didnt water electricity today people dying cholera man think swindle u accepting poor service delivery sick,True,0.5241623,True,False,True
1664387677330763776,"Cameroon cholera death toll hits over 420
https://t.co/WmCw3U6gvV",2023-06-01 21:45:19+00:00,cameroon cholera death toll hits over,"['cameroon', 'cholera', 'death', 'toll', 'hits', 'over']","['cameroon', 'cholera', 'death', 'toll', 'hit']",cameroon cholera death toll hit,True,0.5432949,True,False,True
1664386851271221248,Israel can stop cholera outbreak in its tracks - Jewish Report https://t.co/Gl95oKK2WN https://t.co/VMha4cjqGK,2023-06-01 21:42:02+00:00,israel can stop cholera outbreak in its tracks jewish report,"['israel', 'can', 'stop', 'cholera', 'outbreak', 'in', 'its', 'tracks', 'jewish', 'report']","['israel', 'stop', 'cholera', 'outbreak', 'track', 'jewish', 'report']",israel stop cholera outbreak track jewish report,True,0.5057796,True,False,True
1664378310342897664,PowerAfricaSolar - Siaya leaders urge residents to observe proper hygiene as cholera cases hit 120 https://t.co/MCNSvvCEcy,2023-06-01 21:08:06+00:00,powerafricasolar siaya leaders urge residents to observe proper hygiene as cholera cases hit,"['powerafricasolar', 'siaya', 'leaders', 'urge', 'residents', 'to', 'observe', 'proper', 'hygiene', 'as', 'cholera', 'cases', 'hit']","['powerafricasolar', 'siaya', 'leader', 'urge', 'resident', 'observe', 'proper', 'hygiene', 'cholera', 'case', 'hit']",powerafricasolar siaya leader urge resident observe proper hygiene cholera case hit,True,0.55840456,True,False,True
1664377879902167041,@MbalulaFikile Spreading cholera ANC cancer,2023-06-01 21:06:23+00:00,spreading cholera anc cancer,"['spreading', 'cholera', 'anc', 'cancer']","['spreading', 'cholera', 'anc', 'cancer']",spreading cholera anc cancer,True,0.5309353,True,False,True
1664377554315223041,@TimesLIVE R22million for a statues when cholera is killing people,2023-06-01 21:05:06+00:00,rmillion for a statues when cholera is killing people,"['rmillion', 'for', 'a', 'statues', 'when', 'cholera', 'is', 'killing', 'people']","['rmillion', 'statue', 'cholera', 'killing', 'people']",rmillion statue cholera killing people,True,0.5423784,True,False,True
1664372265876697089,@TheBloggess Feel better soon. Glad it's not flesh-eating cholera.,2023-06-01 20:44:05+00:00,feel better soon glad it's not flesheating cholera,"['feel', 'better', 'soon', 'glad', 'it', ""'s"", 'not', 'flesheating', 'cholera']","['feel', 'better', 'soon', 'glad', ""'s"", 'flesheating', 'cholera']",feel better soon glad 's flesheating cholera,True,0.5377005,True,False,True
1664371237525811200,"Hundreds of cholera cases registered in DR Congo
Five people have died of the disease in an eastern province of the African country
More details: https://t.co/YaYzQvA6mu https://t.co/d2Vy9Ze5dI",2023-06-01 20:40:00+00:00,hundreds of cholera cases registered in dr congo five people have died of the disease in an eastern province of the african country more details,"['hundreds', 'of', 'cholera', 'cases', 'registered', 'in', 'dr', 'congo', 'five', 'people', 'have', 'died', 'of', 'the', 'disease', 'in', 'an', 'eastern', 'province', 'of', 'the', 'african', 'country', 'more', 'details']","['hundred', 'cholera', 'case', 'registered', 'dr', 'congo', 'five', 'people', 'died', 'disease', 'eastern', 'province', 'african', 'country', 'detail']",hundred cholera case registered dr congo five people died disease eastern province african country detail,True,0.5560101,True,False,True
1664369649939521539,@CityTshwane what if the food in the fridge  causes cholera because of loadshedding? I'm just asking nje,2023-06-01 20:33:41+00:00,what if the food in the fridge causes cholera because of loadshedding i'm just asking nje,"['what', 'if', 'the', 'food', 'in', 'the', 'fridge', 'causes', 'cholera', 'because', 'of', 'loadshedding', 'i', ""'m"", 'just', 'asking', 'nje']","['food', 'fridge', 'cause', 'cholera', 'loadshedding', ""'m"", 'asking', 'nje']",food fridge cause cholera loadshedding 'm asking nje,True,0.5268386,True,False,True
1664368738064375813,There haven't been any cholera-related deaths in seven days. https://t.co/TELA79ifyC,2023-06-01 20:30:04+00:00,there haven't been any cholerarelated deaths in seven days,"['there', 'have', ""n't"", 'been', 'any', 'cholerarelated', 'deaths', 'in', 'seven', 'days']","[""n't"", 'cholerarelated', 'death', 'seven', 'day']",n't cholerarelated death seven day,True,0.5505515,True,False,True
1664368512544931841,"âIn an effort to stop and control the spread of cholera in the Hammanskraal township, near South Africa's capital of Pretoria, Gauteng Health has established a field hospital in Kanana to handle the rising incidence of infections. ...â
https://t.co/UoqEthk0OW",2023-06-01 20:29:10+00:00,in an effort to stop and control the spread of cholera in the hammanskraal township near south africa's capital of pretoria gauteng health has established a field hospital in kanana to handle the rising incidence of infections,"['in', 'an', 'effort', 'to', 'stop', 'and', 'control', 'the', 'spread', 'of', 'cholera', 'in', 'the', 'hammanskraal', 'township', 'near', 'south', 'africa', ""'s"", 'capital', 'of', 'pretoria', 'gauteng', 'health', 'has', 'established', 'a', 'field', 'hospital', 'in', 'kanana', 'to', 'handle', 'the', 'rising', 'incidence', 'of', 'infections']","['effort', 'stop', 'control', 'spread', 'cholera', 'hammanskraal', 'township', 'near', 'south', 'africa', ""'s"", 'capital', 'pretoria', 'gauteng', 'health', 'established', 'field', 'hospital', 'kanana', 'handle', 'rising', 'incidence', 'infection']",effort stop control spread cholera hammanskraal township near south africa 's capital pretoria gauteng health established field hospital kanana handle rising incidence infection,True,0.5172577,True,False,True
1664367176965402625,"@WHO issues a new report on the increasing number of cholera outbreaks.
""Multi-country outbreak of cholera, External situation report #3 - 1 June 2023""
https://t.co/Rqcwq1uytB",2023-06-01 20:23:52+00:00,issues a new report on the increasing number of cholera outbreaks multicountry outbreak of cholera external situation report june,"['issues', 'a', 'new', 'report', 'on', 'the', 'increasing', 'number', 'of', 'cholera', 'outbreaks', 'multicountry', 'outbreak', 'of', 'cholera', 'external', 'situation', 'report', 'june']","['issue', 'new', 'report', 'increasing', 'number', 'cholera', 'outbreak', 'multicountry', 'outbreak', 'cholera', 'external', 'situation', 'report', 'june']",issue new report increasing number cholera outbreak multicountry outbreak cholera external situation report june,True,0.5286107,True,False,True
1664367019280551947,@denorich @nickhedley @Our_DA @DeanMacpherson Like the service delivery in Tshwane? Water bourne cholera?,2023-06-01 20:23:14+00:00,like the service delivery in tshwane water bourne cholera,"['like', 'the', 'service', 'delivery', 'in', 'tshwane', 'water', 'bourne', 'cholera']","['like', 'service', 'delivery', 'tshwane', 'water', 'bourne', 'cholera']",like service delivery tshwane water bourne cholera,True,0.5182087,True,False,True
1664366638295314432,@Forkliftbadger @AllegedKurd *Cholera has entered the chat*,2023-06-01 20:21:43+00:00,cholera has entered the chat,"['cholera', 'has', 'entered', 'the', 'chat']","['cholera', 'entered', 'chat']",cholera entered chat,True,0.51260716,True,False,True
1664366471953219587,"Cholera outbreaks surge worldwide, fatality rates rise 'sharply': WHO
Cases of Cholera - which is spread by the ingestion of contaminated food or water - have surged this year with outbreaks being reported in 26 countries.
.
.
Note: The New Arab Staff &amp; Agencies https://t.co/osubi75Kup",2023-06-01 20:21:04+00:00,cholera outbreaks surge worldwide fatality rates rise 'sharply' who cases of cholera which is spread by the ingestion of contaminated food or water have surged this year with outbreaks being reported in countries note the new arab staff amp agencies,"['cholera', 'outbreaks', 'surge', 'worldwide', 'fatality', 'rates', 'rise', ""'sharply"", ""'"", 'who', 'cases', 'of', 'cholera', 'which', 'is', 'spread', 'by', 'the', 'ingestion', 'of', 'contaminated', 'food', 'or', 'water', 'have', 'surged', 'this', 'year', 'with', 'outbreaks', 'being', 'reported', 'in', 'countries', 'note', 'the', 'new', 'arab', 'staff', 'amp', 'agencies']","['cholera', 'outbreak', 'surge', 'worldwide', 'fatality', 'rate', 'rise', ""'sharply"", ""'"", 'case', 'cholera', 'spread', 'ingestion', 'contaminated', 'food', 'water', 'surged', 'year', 'outbreak', 'reported', 'country', 'note', 'new', 'arab', 'staff', 'amp', 'agency']",cholera outbreak surge worldwide fatality rate rise 'sharply ' case cholera spread ingestion contaminated food water surged year outbreak reported country note new arab staff amp agency,True,0.63637847,True,False,True
1664365536007061504,"SIAYA COUNTY : Cholera Outbreak
Three Children, One Adult Dead As Over 100 Cases Reported. One more person has died of Cholera in Siaya County, taking the fatalities to four - among them three children and an adult.
Kane
Kovacic
Azziad
Modric
Toyota
Aoko https://t.co/famfr5LkbW",2023-06-01 20:17:20+00:00,siaya county cholera outbreak three children one adult dead as over cases reported one more person has died of cholera in siaya county taking the fatalities to four among them three children and an adult kane kovacic azziad modric toyota aoko,"['siaya', 'county', 'cholera', 'outbreak', 'three', 'children', 'one', 'adult', 'dead', 'as', 'over', 'cases', 'reported', 'one', 'more', 'person', 'has', 'died', 'of', 'cholera', 'in', 'siaya', 'county', 'taking', 'the', 'fatalities', 'to', 'four', 'among', 'them', 'three', 'children', 'and', 'an', 'adult', 'kane', 'kovacic', 'azziad', 'modric', 'toyota', 'aoko']","['siaya', 'county', 'cholera', 'outbreak', 'three', 'child', 'one', 'adult', 'dead', 'case', 'reported', 'one', 'person', 'died', 'cholera', 'siaya', 'county', 'taking', 'fatality', 'four', 'among', 'three', 'child', 'adult', 'kane', 'kovacic', 'azziad', 'modric', 'toyota', 'aoko']",siaya county cholera outbreak three child one adult dead case reported one person died cholera siaya county taking fatality four among three child adult kane kovacic azziad modric toyota aoko,True,0.50051636,True,False,True
1664362757360156672,Cholera is dead,2023-06-01 20:06:18+00:00,cholera is dead,"['cholera', 'is', 'dead']","['cholera', 'dead']",cholera dead,True,0.59150213,True,False,True
1664362606084124674,Cholera death toll rises to over 420 in Cameroon https://t.co/GDcyX2FF5t,2023-06-01 20:05:42+00:00,cholera death toll rises to over in cameroon,"['cholera', 'death', 'toll', 'rises', 'to', 'over', 'in', 'cameroon']","['cholera', 'death', 'toll', 'rise', 'cameroon']",cholera death toll rise cameroon,True,0.5506362,True,False,True
1664361403145150465,Cholera beat me ð,2023-06-01 20:00:55+00:00,cholera beat me,"['cholera', 'beat', 'me']","['cholera', 'beat']",cholera beat,True,0.5953073,True,False,True
1664359992642752513,"@RonFilipkowski Oh dear, plague and cholera",2023-06-01 19:55:19+00:00,oh dear plague and cholera,"['oh', 'dear', 'plague', 'and', 'cholera']","['oh', 'dear', 'plague', 'cholera']",oh dear plague cholera,True,0.58937997,True,False,True
1664359982781849604,@ewnupdates Except there cholera in the water,2023-06-01 19:55:16+00:00,except there cholera in the water,"['except', 'there', 'cholera', 'in', 'the', 'water']","['except', 'cholera', 'water']",except cholera water,True,0.56928504,True,False,True
1664355448684683265,Cholera in the most developed country in Africa. The residents we spoke to said the water's been a problem for years and blamed ANC mismanagement and corruption for the outbreak.  https://t.co/ns5Q7VrH2N,2023-06-01 19:37:15+00:00,cholera in the most developed country in africa the residents we spoke to said the water's been a problem for years and blamed anc mismanagement and corruption for the outbreak,"['cholera', 'in', 'the', 'most', 'developed', 'country', 'in', 'africa', 'the', 'residents', 'we', 'spoke', 'to', 'said', 'the', 'water', ""'s"", 'been', 'a', 'problem', 'for', 'years', 'and', 'blamed', 'anc', 'mismanagement', 'and', 'corruption', 'for', 'the', 'outbreak']","['cholera', 'developed', 'country', 'africa', 'resident', 'spoke', 'said', 'water', ""'s"", 'problem', 'year', 'blamed', 'anc', 'mismanagement', 'corruption', 'outbreak']",cholera developed country africa resident spoke said water 's problem year blamed anc mismanagement corruption outbreak,True,0.5369941,True,False,True
1664354800274661380,"@TheBloggess Given where cholera hangs out in the body, a flesh-eating strain sounds terrifying.",2023-06-01 19:34:41+00:00,given where cholera hangs out in the body a flesheating strain sounds terrifying,"['given', 'where', 'cholera', 'hangs', 'out', 'in', 'the', 'body', 'a', 'flesheating', 'strain', 'sounds', 'terrifying']","['given', 'cholera', 'hang', 'body', 'flesheating', 'strain', 'sound', 'terrifying']",given cholera hang body flesheating strain sound terrifying,True,0.5017809,True,False,True
1664354061204717569,"@LPDJ82 Do they want to feed their cholera water to us now, a genocide. 
There is plenty of water why control the usage.",2023-06-01 19:31:45+00:00,do they want to feed their cholera water to us now a genocide there is plenty of water why control the usage,"['do', 'they', 'want', 'to', 'feed', 'their', 'cholera', 'water', 'to', 'us', 'now', 'a', 'genocide', 'there', 'is', 'plenty', 'of', 'water', 'why', 'control', 'the', 'usage']","['want', 'feed', 'cholera', 'water', 'u', 'genocide', 'plenty', 'water', 'control', 'usage']",want feed cholera water u genocide plenty water control usage,True,0.5779204,True,False,True
1664353623495569411,"While health stakeholders have noted a downward trend in new cholera cases across the country in recent days, the âelephant in the roomâ regarding the source of the outbreak remains âin questionâ:
https://t.co/RSLFzylWpW",2023-06-01 19:30:00+00:00,while health stakeholders have noted a downward trend in new cholera cases across the country in recent days the elephant in the room regarding the source of the outbreak remains in question,"['while', 'health', 'stakeholders', 'have', 'noted', 'a', 'downward', 'trend', 'in', 'new', 'cholera', 'cases', 'across', 'the', 'country', 'in', 'recent', 'days', 'the', 'elephant', 'in', 'the', 'room', 'regarding', 'the', 'source', 'of', 'the', 'outbreak', 'remains', 'in', 'question']","['health', 'stakeholder', 'noted', 'downward', 'trend', 'new', 'cholera', 'case', 'across', 'country', 'recent', 'day', 'elephant', 'room', 'regarding', 'source', 'outbreak', 'remains', 'question']",health stakeholder noted downward trend new cholera case across country recent day elephant room regarding source outbreak remains question,True,0.5633578,True,False,True
1664351056594173954,"For the first time in 14 months since #cholera outbreak was declared in #Malawi, the country has recorded zero cholera case and deathð. https://t.co/MPuTIeGVkl",2023-06-01 19:19:48+00:00,for the first time in months since outbreak was declared in the country has recorded zero cholera case and death,"['for', 'the', 'first', 'time', 'in', 'months', 'since', 'outbreak', 'was', 'declared', 'in', 'the', 'country', 'has', 'recorded', 'zero', 'cholera', 'case', 'and', 'death']","['first', 'time', 'month', 'since', 'outbreak', 'declared', 'country', 'recorded', 'zero', 'cholera', 'case', 'death']",first time month since outbreak declared country recorded zero cholera case death,True,0.54491234,True,False,True
1664350774577569793,Under leadership of Ramaphosa water and electricity its a choice.  You choose stage6 or cholera.,2023-06-01 19:18:41+00:00,under leadership of ramaphosa water and electricity its a choice you choose stage or cholera,"['under', 'leadership', 'of', 'ramaphosa', 'water', 'and', 'electricity', 'its', 'a', 'choice', 'you', 'choose', 'stage', 'or', 'cholera']","['leadership', 'ramaphosa', 'water', 'electricity', 'choice', 'choose', 'stage', 'cholera']",leadership ramaphosa water electricity choice choose stage cholera,True,0.5101891,True,False,True
1664349437156573185,@Powerfm987 @OJay92122825 So now they must drink cholera until 2026?,2023-06-01 19:13:22+00:00,so now they must drink cholera until,"['so', 'now', 'they', 'must', 'drink', 'cholera', 'until']","['must', 'drink', 'cholera']",must drink cholera,True,0.64315164,True,False,True
1664348328220295169,@HLK851 @afrosabi Cholera. The Dancing Sickness.,2023-06-01 19:08:58+00:00,cholera the dancing sickness,"['cholera', 'the', 'dancing', 'sickness']","['cholera', 'dancing', 'sickness']",cholera dancing sickness,True,0.56882465,True,False,True
1664344822088343578,And in the mean time they die from cholera?,2023-06-01 18:55:02+00:00,and in the mean time they die from cholera,"['and', 'in', 'the', 'mean', 'time', 'they', 'die', 'from', 'cholera']","['mean', 'time', 'die', 'cholera']",mean time die cholera,True,0.5728461,True,False,True
1664340296627265537,@PastPostcard Cholera and all.,2023-06-01 18:37:03+00:00,cholera and all,"['cholera', 'and', 'all']",['cholera'],cholera,True,0.66832405,True,False,True
1664338338005012481,@TheBloggess that is the opposite end of cholera symptoms...typically.  get well.,2023-06-01 18:29:16+00:00,that is the opposite end of cholera symptomstypically get well,"['that', 'is', 'the', 'opposite', 'end', 'of', 'cholera', 'symptomstypically', 'get', 'well']","['opposite', 'end', 'cholera', 'symptomstypically', 'get', 'well']",opposite end cholera symptomstypically get well,True,0.5720744,True,False,True
1664335977727270949,@xzr56 @RT_com Did the not crumbling south africa mitigate that recent cholera outbreak ? ð,2023-06-01 18:19:53+00:00,did the not crumbling south africa mitigate that recent cholera outbreak,"['did', 'the', 'not', 'crumbling', 'south', 'africa', 'mitigate', 'that', 'recent', 'cholera', 'outbreak']","['crumbling', 'south', 'africa', 'mitigate', 'recent', 'cholera', 'outbreak']",crumbling south africa mitigate recent cholera outbreak,True,0.56184256,True,False,True
1664335799045836801,@snow2umbrella @RaumReisender idk one of them had cholera frequently,2023-06-01 18:19:11+00:00,idk one of them had cholera frequently,"['idk', 'one', 'of', 'them', 'had', 'cholera', 'frequently']","['idk', 'one', 'cholera', 'frequently']",idk one cholera frequently,True,0.5862565,True,False,True
1664334345979437056,People keep dying because of this Cholera outbreak.,2023-06-01 18:13:24+00:00,people keep dying because of this cholera outbreak,"['people', 'keep', 'dying', 'because', 'of', 'this', 'cholera', 'outbreak']","['people', 'keep', 'dying', 'cholera', 'outbreak']",people keep dying cholera outbreak,True,0.6274046,True,False,True
1664334077262962699,@Swap_devs @mariampearls We need to test our hospital for Cholera,2023-06-01 18:12:20+00:00,we need to test our hospital for cholera,"['we', 'need', 'to', 'test', 'our', 'hospital', 'for', 'cholera']","['need', 'test', 'hospital', 'cholera']",need test hospital cholera,True,0.5956613,True,False,True
1664333656402345987,"#Health | In an effort to halt and control the spread of cholera, South African authorities have decided to establish a field hospital. https://t.co/ntwHzyCKu1",2023-06-01 18:10:40+00:00,in an effort to halt and control the spread of cholera south african authorities have decided to establish a field hospital,"['in', 'an', 'effort', 'to', 'halt', 'and', 'control', 'the', 'spread', 'of', 'cholera', 'south', 'african', 'authorities', 'have', 'decided', 'to', 'establish', 'a', 'field', 'hospital']","['effort', 'halt', 'control', 'spread', 'cholera', 'south', 'african', 'authority', 'decided', 'establish', 'field', 'hospital']",effort halt control spread cholera south african authority decided establish field hospital,True,0.5051766,True,False,True
1664333360871665664,@Sotsha_1 @MbalulaFikile ð¯ Wuthout a doubt. The ANC is 100% responsible for every single one who has passed &amp; sick from Cholera.,2023-06-01 18:09:29+00:00,wuthout a doubt the anc is responsible for every single one who has passed amp sick from cholera,"['wuthout', 'a', 'doubt', 'the', 'anc', 'is', 'responsible', 'for', 'every', 'single', 'one', 'who', 'has', 'passed', 'amp', 'sick', 'from', 'cholera']","['wuthout', 'doubt', 'anc', 'responsible', 'every', 'single', 'one', 'passed', 'amp', 'sick', 'cholera']",wuthout doubt anc responsible every single one passed amp sick cholera,True,0.5051848,True,False,True
1664333172283154433,"I smell a ð ð¤ Cholera outbreak, now new water reforms. ð¤
https://t.co/eQrV031KZi",2023-06-01 18:08:44+00:00,i smell a cholera outbreak now new water reforms,"['i', 'smell', 'a', 'cholera', 'outbreak', 'now', 'new', 'water', 'reforms']","['smell', 'cholera', 'outbreak', 'new', 'water', 'reform']",smell cholera outbreak new water reform,True,0.62485075,True,False,True
1664332092325371907,@MbalulaFikile For best results and Cholera Prevention DON'T vote ANC.,2023-06-01 18:04:27+00:00,for best results and cholera prevention don't vote anc,"['for', 'best', 'results', 'and', 'cholera', 'prevention', 'do', ""n't"", 'vote', 'anc']","['best', 'result', 'cholera', 'prevention', ""n't"", 'vote', 'anc']",best result cholera prevention n't vote anc,True,0.57273376,True,False,True
1664325021542563865,South Africa establishes a field hospital to curb Cholera outbreak https://t.co/xbl8CyCNvM,2023-06-01 17:36:21+00:00,south africa establishes a field hospital to curb cholera outbreak,"['south', 'africa', 'establishes', 'a', 'field', 'hospital', 'to', 'curb', 'cholera', 'outbreak']","['south', 'africa', 'establishes', 'field', 'hospital', 'curb', 'cholera', 'outbreak']",south africa establishes field hospital curb cholera outbreak,True,0.58124846,True,False,True
1664322309564317696,@CityofCT Guess what? The #DA is governing Tshwane where there is cholera outbreak which claimed lives.,2023-06-01 17:25:34+00:00,guess what the is governing tshwane where there is cholera outbreak which claimed lives,"['guess', 'what', 'the', 'is', 'governing', 'tshwane', 'where', 'there', 'is', 'cholera', 'outbreak', 'which', 'claimed', 'lives']","['guess', 'governing', 'tshwane', 'cholera', 'outbreak', 'claimed', 'life']",guess governing tshwane cholera outbreak claimed life,True,0.5378438,True,False,True
1664321417163288576,"I donât know if flesh-eating cholera exists but I couldnât think of anything else bc Iâm sick. 
Possibly from flesh-eating cholera.  Who knows?",2023-06-01 17:22:02+00:00,i don't know if flesheating cholera exists but i couldnt think of anything else bc im sick possibly from flesheating cholera who knows,"['i', 'do', ""n't"", 'know', 'if', 'flesheating', 'cholera', 'exists', 'but', 'i', 'couldnt', 'think', 'of', 'anything', 'else', 'bc', 'im', 'sick', 'possibly', 'from', 'flesheating', 'cholera', 'who', 'knows']","[""n't"", 'know', 'flesheating', 'cholera', 'exists', 'couldnt', 'think', 'anything', 'else', 'bc', 'im', 'sick', 'possibly', 'flesheating', 'cholera', 'know']",n't know flesheating cholera exists couldnt think anything else bc im sick possibly flesheating cholera know,True,0.54508543,True,False,True
1664320627283574798,"The country's cholera outbreak reaches a new low as confirmation of a case in Mpumalanga makes the headlines. 
Midday Report is sponsored by @Nedbank. 
https://t.co/O1g5t6tlPq",2023-06-01 17:18:53+00:00,the country's cholera outbreak reaches a new low as confirmation of a case in mpumalanga makes the headlines midday report is sponsored by,"['the', 'country', ""'s"", 'cholera', 'outbreak', 'reaches', 'a', 'new', 'low', 'as', 'confirmation', 'of', 'a', 'case', 'in', 'mpumalanga', 'makes', 'the', 'headlines', 'midday', 'report', 'is', 'sponsored', 'by']","['country', ""'s"", 'cholera', 'outbreak', 'reach', 'new', 'low', 'confirmation', 'case', 'mpumalanga', 'make', 'headline', 'midday', 'report', 'sponsored']",country 's cholera outbreak reach new low confirmation case mpumalanga make headline midday report sponsored,True,0.5010086,True,False,True
1664320248185602048,"Cholera is spreading across the provinces. We are seating on a potential epidemic, thanks to @DWS_RSA &amp; #ANC govt",2023-06-01 17:17:23+00:00,cholera is spreading across the provinces we are seating on a potential epidemic thanks to amp govt,"['cholera', 'is', 'spreading', 'across', 'the', 'provinces', 'we', 'are', 'seating', 'on', 'a', 'potential', 'epidemic', 'thanks', 'to', 'amp', 'govt']","['cholera', 'spreading', 'across', 'province', 'seating', 'potential', 'epidemic', 'thanks', 'amp', 'govt']",cholera spreading across province seating potential epidemic thanks amp govt,True,0.55586314,True,False,True
